specificity_target,threshold_train,sensitivity,specificity,PPV_at_pi,TP_per_100k,FP_per_100k,referrals_per_100k,split
0.999,inf,0.0,0.9999999999999656,0.0,0.0,3.4330871478971403e-09,3.4330871478971403e-09,107
0.8,0.7784949734667312,0.16666666666663887,0.8461538461538136,0.0027077692147283094,41.666666666659715,15346.153846157093,15387.820512823753,108
0.95,0.838164625107451,0.0,0.9615384615384246,0.0,0.0,3836.5384615421467,3836.5384615421467,108
0.97,0.838164625107451,0.0,0.9615384615384246,0.0,0.0,3836.5384615421467,3836.5384615421467,108
0.98,inf,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,108
0.99,inf,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,108
0.995,inf,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,108
0.999,inf,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,108
0.8,0.7562132192440318,0.8571428571427346,0.8399999999999664,0.013248542660220844,214.28571428568367,15960.000000003347,16174.28571428903,109
0.95,0.8362971253457419,0.0,0.99999999999996,0.0,0.0,3.986810881428937e-09,3.986810881428937e-09,109
0.97,0.8362971253457419,0.0,0.99999999999996,0.0,0.0,3.986810881428937e-09,3.986810881428937e-09,109
0.98,0.8362971253457419,0.0,0.99999999999996,0.0,0.0,3.986810881428937e-09,3.986810881428937e-09,109
0.99,0.8362971253457419,0.0,0.99999999999996,0.0,0.0,3.986810881428937e-09,3.986810881428937e-09,109
0.995,0.8362971253457419,0.0,0.99999999999996,0.0,0.0,3.986810881428937e-09,3.986810881428937e-09,109
0.999,0.8362971253457419,0.0,0.99999999999996,0.0,0.0,3.986810881428937e-09,3.986810881428937e-09,109
0.8,0.7844904064787134,0.0,0.9310344827585887,0.0,0.0,6879.310344830778,6879.310344830778,110
0.95,0.8328575407753512,0.0,0.9655172413792771,0.0,0.0,3439.6551724171113,3439.6551724171113,110
0.97,0.8328575407753512,0.0,0.9655172413792771,0.0,0.0,3439.6551724171113,3439.6551724171113,110
0.98,0.8328575407753512,0.0,0.9655172413792771,0.0,0.0,3439.6551724171113,3439.6551724171113,110
0.99,inf,0.0,0.9999999999999656,0.0,0.0,3.4330871478971403e-09,3.4330871478971403e-09,110
0.995,inf,0.0,0.9999999999999656,0.0,0.0,3.4330871478971403e-09,3.4330871478971403e-09,110
0.999,inf,0.0,0.9999999999999656,0.0,0.0,3.4330871478971403e-09,3.4330871478971403e-09,110
0.8,0.7867959734560418,0.59999999999988,0.8148148148147847,0.008054892601385828,149.99999999997,18472.222222225228,18622.2222222252,111
0.95,inf,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,111
0.97,inf,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,111
0.98,inf,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,111
0.99,inf,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,111
0.995,inf,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,111
0.999,inf,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,111
0.8,0.7611964690994232,0.33333333333322224,0.6551724137930809,0.002416868072331391,83.33333333330556,34396.55172414018,34479.88505747349,112
0.95,0.8507480575921941,0.0,0.9655172413792771,0.0,0.0,3439.6551724171113,3439.6551724171113,112
0.97,0.8507480575921941,0.0,0.9655172413792771,0.0,0.0,3439.6551724171113,3439.6551724171113,112
0.98,0.8507480575921941,0.0,0.9655172413792771,0.0,0.0,3439.6551724171113,3439.6551724171113,112
0.99,inf,0.0,0.9999999999999656,0.0,0.0,3.4330871478971403e-09,3.4330871478971403e-09,112
0.995,inf,0.0,0.9999999999999656,0.0,0.0,3.4330871478971403e-09,3.4330871478971403e-09,112
0.999,inf,0.0,0.9999999999999656,0.0,0.0,3.4330871478971403e-09,3.4330871478971403e-09,112
0.8,0.7664369077087925,0.49999999999975,0.7666666666666412,0.005341880341854276,124.9999999999375,23275.000000002543,23400.00000000248,113
0.95,inf,0.0,0.9999999999999667,0.0,0.0,3.322342401190781e-09,3.322342401190781e-09,113
0.97,inf,0.0,0.9999999999999667,0.0,0.0,3.322342401190781e-09,3.322342401190781e-09,113
0.98,inf,0.0,0.9999999999999667,0.0,0.0,3.322342401190781e-09,3.322342401190781e-09,113
0.99,inf,0.0,0.9999999999999667,0.0,0.0,3.322342401190781e-09,3.322342401190781e-09,113
0.995,inf,0.0,0.9999999999999667,0.0,0.0,3.322342401190781e-09,3.322342401190781e-09,113
0.999,inf,0.0,0.9999999999999667,0.0,0.0,3.322342401190781e-09,3.322342401190781e-09,113
0.8,0.7684083448838028,0.33333333333322224,0.7931034482758348,0.004021633615288672,83.33333333330556,20637.93103448548,20721.264367818785,114
0.95,0.8206307711794498,0.0,0.9310344827585887,0.0,0.0,6879.310344830778,6879.310344830778,114
0.97,0.8206307711794498,0.0,0.9310344827585887,0.0,0.0,6879.310344830778,6879.310344830778,114
0.98,0.8206307711794498,0.0,0.9310344827585887,0.0,0.0,6879.310344830778,6879.310344830778,114
0.99,inf,0.0,0.9999999999999656,0.0,0.0,3.4330871478971403e-09,3.4330871478971403e-09,114
0.995,inf,0.0,0.9999999999999656,0.0,0.0,3.4330871478971403e-09,3.4330871478971403e-09,114
0.999,inf,0.0,0.9999999999999656,0.0,0.0,3.4330871478971403e-09,3.4330871478971403e-09,114
0.8,0.7701877198946687,0.16666666666663887,0.7199999999999712,0.0014896025740275215,41.666666666659715,27930.00000000287,27971.66666666953,115
0.95,0.8356821594492946,0.0,0.99999999999996,0.0,0.0,3.986810881428937e-09,3.986810881428937e-09,115
0.97,0.8356821594492946,0.0,0.99999999999996,0.0,0.0,3.986810881428937e-09,3.986810881428937e-09,115
0.98,0.8356821594492946,0.0,0.99999999999996,0.0,0.0,3.986810881428937e-09,3.986810881428937e-09,115
0.99,0.8356821594492946,0.0,0.99999999999996,0.0,0.0,3.986810881428937e-09,3.986810881428937e-09,115
0.995,0.8356821594492946,0.0,0.99999999999996,0.0,0.0,3.986810881428937e-09,3.986810881428937e-09,115
0.999,0.8356821594492946,0.0,0.99999999999996,0.0,0.0,3.986810881428937e-09,3.986810881428937e-09,115
0.8,0.7801421843014252,0.2857142857142449,0.8799999999999648,0.005931901767654892,71.42857142856123,11970.00000000351,12041.428571432072,116
0.95,0.83652209839372,0.0,0.9599999999999617,0.0,0.0,3990.0000000038244,3990.0000000038244,116
0.97,0.8713341281959344,0.0,0.99999999999996,0.0,0.0,3.986810881428937e-09,3.986810881428937e-09,116
0.98,0.8713341281959344,0.0,0.99999999999996,0.0,0.0,3.986810881428937e-09,3.986810881428937e-09,116
0.99,0.8713341281959344,0.0,0.99999999999996,0.0,0.0,3.986810881428937e-09,3.986810881428937e-09,116
0.995,0.8713341281959344,0.0,0.99999999999996,0.0,0.0,3.986810881428937e-09,3.986810881428937e-09,116
0.999,0.8713341281959344,0.0,0.99999999999996,0.0,0.0,3.986810881428937e-09,3.986810881428937e-09,116
0.8,0.7674165790823163,0.2499999999999375,0.9285714285713955,0.008695652173785916,62.499999999984375,7125.000000003297,7187.5000000032815,117
0.95,0.8390586789529708,0.0,0.9642857142856799,0.0,0.0,3562.5000000034315,3562.5000000034315,117
0.97,0.8390586789529708,0.0,0.9642857142856799,0.0,0.0,3562.5000000034315,3562.5000000034315,117
0.98,0.8390586789529708,0.0,0.9642857142856799,0.0,0.0,3562.5000000034315,3562.5000000034315,117
0.99,0.8499491374196044,0.0,0.9999999999999644,0.0,0.0,3.5549063692741356e-09,3.5549063692741356e-09,117
0.995,0.8499491374196044,0.0,0.9999999999999644,0.0,0.0,3.5549063692741356e-09,3.5549063692741356e-09,117
0.999,0.8499491374196044,0.0,0.9999999999999644,0.0,0.0,3.5549063692741356e-09,3.5549063692741356e-09,117
0.8,0.7764527488274116,0.39999999999992,0.8518518518518203,0.0067214339058519895,99.99999999997999,14777.777777780922,14877.777777780902,118
0.95,0.8349648351699648,0.19999999999996,0.9629629629629274,0.013353115726631061,49.999999999989996,3694.4444444479936,3744.4444444479836,118
0.97,inf,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,118
0.98,inf,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,118
0.99,inf,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,118
0.995,inf,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,118
0.999,inf,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,118
0.8,0.7783178256177372,0.2857142857142449,0.7999999999999681,0.0035676061362636597,71.42857142856123,19950.000000003183,20021.428571431745,119
0.95,0.8418706150807961,0.14285714285712245,0.9599999999999617,0.008871540099131194,35.714285714280614,3990.0000000038244,4025.714285718105,119
0.97,0.8418706150807961,0.14285714285712245,0.9599999999999617,0.008871540099131194,35.714285714280614,3990.0000000038244,4025.714285718105,119
0.98,0.8418706150807961,0.14285714285712245,0.9599999999999617,0.008871540099131194,35.714285714280614,3990.0000000038244,4025.714285718105,119
0.99,inf,0.0,0.99999999999996,0.0,0.0,3.986810881428937e-09,3.986810881428937e-09,119
0.995,inf,0.0,0.99999999999996,0.0,0.0,3.986810881428937e-09,3.986810881428937e-09,119
0.999,inf,0.0,0.99999999999996,0.0,0.0,3.986810881428937e-09,3.986810881428937e-09,119
0.8,0.7527904691515374,0.5555555555554939,0.7272727272726943,0.005079423716271348,138.88888888887345,27204.54545454874,27343.434343437613,120
0.95,0.8304189990819639,0.11111111111109877,0.9999999999999546,0.9999999962369395,27.77777777777469,4.529460140290098e-09,27.777777782304153,120
0.97,0.8304189990819639,0.11111111111109877,0.9999999999999546,0.9999999962369395,27.77777777777469,4.529460140290098e-09,27.777777782304153,120
0.98,0.8304189990819639,0.11111111111109877,0.9999999999999546,0.9999999962369395,27.77777777777469,4.529460140290098e-09,27.777777782304153,120
0.99,0.8304189990819639,0.11111111111109877,0.9999999999999546,0.9999999962369395,27.77777777777469,4.529460140290098e-09,27.777777782304153,120
0.995,0.8304189990819639,0.11111111111109877,0.9999999999999546,0.9999999962369395,27.77777777777469,4.529460140290098e-09,27.777777782304153,120
0.999,0.8304189990819639,0.11111111111109877,0.9999999999999546,0.9999999962369395,27.77777777777469,4.529460140290098e-09,27.777777782304153,120
0.8,0.7695241388926876,0.19999999999996,0.888888888888856,0.004491017964029298,49.999999999989996,11083.333333336615,11133.333333336606,121
0.95,0.8060005174050461,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,121
0.97,inf,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,121
0.98,inf,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,121
0.99,inf,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,121
0.995,inf,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,121
0.999,inf,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,121
0.8,0.7717073986549395,0.49999999999975,0.7999999999999734,0.006226650062231566,124.9999999999375,19950.000000002652,20075.00000000259,122
0.95,0.842718481349741,0.0,0.9999999999999667,0.0,0.0,3.322342401190781e-09,3.322342401190781e-09,122
0.97,0.8519486200984432,0.0,0.9999999999999667,0.0,0.0,3.322342401190781e-09,3.322342401190781e-09,122
0.98,0.8519486200984432,0.0,0.9999999999999667,0.0,0.0,3.322342401190781e-09,3.322342401190781e-09,122
0.99,0.8519486200984432,0.0,0.9999999999999667,0.0,0.0,3.322342401190781e-09,3.322342401190781e-09,122
0.995,0.8519486200984432,0.0,0.9999999999999667,0.0,0.0,3.322342401190781e-09,3.322342401190781e-09,122
0.999,0.8519486200984432,0.0,0.9999999999999667,0.0,0.0,3.322342401190781e-09,3.322342401190781e-09,122
0.8,0.7783298980933644,0.0,0.7931034482758348,0.0,0.0,20637.93103448548,20637.93103448548,123
0.95,0.8562874168660262,0.0,0.9655172413792771,0.0,0.0,3439.6551724171113,3439.6551724171113,123
0.97,0.8562874168660262,0.0,0.9655172413792771,0.0,0.0,3439.6551724171113,3439.6551724171113,123
0.98,0.8562874168660262,0.0,0.9655172413792771,0.0,0.0,3439.6551724171113,3439.6551724171113,123
0.99,inf,0.0,0.9999999999999656,0.0,0.0,3.4330871478971403e-09,3.4330871478971403e-09,123
0.995,inf,0.0,0.9999999999999656,0.0,0.0,3.4330871478971403e-09,3.4330871478971403e-09,123
0.999,inf,0.0,0.9999999999999656,0.0,0.0,3.4330871478971403e-09,3.4330871478971403e-09,123
0.8,0.7758528637915061,0.33333333333322224,0.7142857142856888,0.0029154518950323034,83.33333333330556,28500.000000002547,28583.333333335853,124
0.95,0.8478308515657127,0.0,0.9642857142856799,0.0,0.0,3562.5000000034315,3562.5000000034315,124
0.97,0.8478308515657127,0.0,0.9642857142856799,0.0,0.0,3562.5000000034315,3562.5000000034315,124
0.98,0.8478308515657127,0.0,0.9642857142856799,0.0,0.0,3562.5000000034315,3562.5000000034315,124
0.99,inf,0.0,0.9999999999999644,0.0,0.0,3.5549063692741356e-09,3.5549063692741356e-09,124
0.995,inf,0.0,0.9999999999999644,0.0,0.0,3.5549063692741356e-09,3.5549063692741356e-09,124
0.999,inf,0.0,0.9999999999999644,0.0,0.0,3.5549063692741356e-09,3.5549063692741356e-09,124
0.8,0.7594098034718145,0.0,0.8518518518518203,0.0,0.0,14777.777777780922,14777.777777780922,125
0.95,0.8257099250991793,0.0,0.9629629629629274,0.0,0.0,3694.4444444479936,3694.4444444479936,125
0.97,0.8257099250991793,0.0,0.9629629629629274,0.0,0.0,3694.4444444479936,3694.4444444479936,125
0.98,0.8257099250991793,0.0,0.9629629629629274,0.0,0.0,3694.4444444479936,3694.4444444479936,125
0.99,inf,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,125
0.995,inf,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,125
0.999,inf,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,125
0.8,0.7866100697257137,0.19999999999996,0.7037037037036776,0.0016888722086633536,49.999999999989996,29555.555555558156,29605.555555558145,126
0.95,inf,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,126
0.97,inf,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,126
0.98,inf,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,126
0.99,inf,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,126
0.995,inf,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,126
0.999,inf,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,126
0.8,0.7994015270641799,0.2499999999999375,0.7499999999999732,0.00249999999998911,62.499999999984375,24937.50000000267,25000.000000002656,127
0.95,0.8707458609624231,0.0,0.9999999999999644,0.0,0.0,3.5549063692741356e-09,3.5549063692741356e-09,127
0.97,0.8707458609624231,0.0,0.9999999999999644,0.0,0.0,3.5549063692741356e-09,3.5549063692741356e-09,127
0.98,0.8707458609624231,0.0,0.9999999999999644,0.0,0.0,3.5549063692741356e-09,3.5549063692741356e-09,127
0.99,0.8707458609624231,0.0,0.9999999999999644,0.0,0.0,3.5549063692741356e-09,3.5549063692741356e-09,127
0.995,0.8707458609624231,0.0,0.9999999999999644,0.0,0.0,3.5549063692741356e-09,3.5549063692741356e-09,127
0.999,0.8707458609624231,0.0,0.9999999999999644,0.0,0.0,3.5549063692741356e-09,3.5549063692741356e-09,127
0.8,0.7804860228655988,0.4285714285713673,0.7916666666666338,0.005129301132694576,107.14285714284183,20781.25000000328,20888.392857146122,128
0.95,0.8467769729936037,0.0,0.9999999999999584,0.0,0.0,4.152928001488476e-09,4.152928001488476e-09,128
0.97,0.8467769729936037,0.0,0.9999999999999584,0.0,0.0,4.152928001488476e-09,4.152928001488476e-09,128
0.98,0.8467769729936037,0.0,0.9999999999999584,0.0,0.0,4.152928001488476e-09,4.152928001488476e-09,128
0.99,0.8467769729936037,0.0,0.9999999999999584,0.0,0.0,4.152928001488476e-09,4.152928001488476e-09,128
0.995,0.8467769729936037,0.0,0.9999999999999584,0.0,0.0,4.152928001488476e-09,4.152928001488476e-09,128
0.999,0.8467769729936037,0.0,0.9999999999999584,0.0,0.0,4.152928001488476e-09,4.152928001488476e-09,128
0.8,0.767939732521551,0.4999999999999167,0.6799999999999728,0.003900764549838621,124.99999999997917,31920.000000002707,32045.000000002685,129
0.95,inf,0.0,0.99999999999996,0.0,0.0,3.986810881428937e-09,3.986810881428937e-09,129
0.97,inf,0.0,0.99999999999996,0.0,0.0,3.986810881428937e-09,3.986810881428937e-09,129
0.98,inf,0.0,0.99999999999996,0.0,0.0,3.986810881428937e-09,3.986810881428937e-09,129
0.99,inf,0.0,0.99999999999996,0.0,0.0,3.986810881428937e-09,3.986810881428937e-09,129
0.995,inf,0.0,0.99999999999996,0.0,0.0,3.986810881428937e-09,3.986810881428937e-09,129
0.999,inf,0.0,0.99999999999996,0.0,0.0,3.986810881428937e-09,3.986810881428937e-09,129
0.8,0.7937030441507315,0.0,0.9615384615384246,0.0,0.0,3836.5384615421467,3836.5384615421467,130
0.95,0.8331721520615261,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,130
0.97,0.8331721520615261,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,130
0.98,inf,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,130
0.99,inf,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,130
0.995,inf,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,130
0.999,inf,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,130
0.8,0.7889087069100379,0.16666666666663887,0.8076923076922767,0.00216738912969792,41.666666666659715,19182.692307695397,19224.358974362058,131
0.95,0.8529068815428481,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,131
0.97,0.8529068815428481,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,131
0.98,inf,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,131
0.99,inf,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,131
0.995,inf,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,131
0.999,inf,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,131
0.8,0.7788818693416931,0.33333333333327775,0.7599999999999697,0.003468849729414269,83.33333333331943,23940.000000003023,24023.333333336344,132
0.95,0.8151468868140768,0.0,0.9199999999999633,0.0,0.0,7980.000000003662,7980.000000003662,132
0.97,0.8284039345503276,0.0,0.99999999999996,0.0,0.0,3.986810881428937e-09,3.986810881428937e-09,132
0.98,0.8284039345503276,0.0,0.99999999999996,0.0,0.0,3.986810881428937e-09,3.986810881428937e-09,132
0.99,inf,0.0,0.99999999999996,0.0,0.0,3.986810881428937e-09,3.986810881428937e-09,132
0.995,inf,0.0,0.99999999999996,0.0,0.0,3.986810881428937e-09,3.986810881428937e-09,132
0.999,inf,0.0,0.99999999999996,0.0,0.0,3.986810881428937e-09,3.986810881428937e-09,132
0.8,0.7604688617561156,0.39999999999992,0.8461538461538136,0.0064741035856128075,99.99999999997999,15346.153846157093,15446.153846157073,133
0.95,0.8064167685374833,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,133
0.97,0.8064167685374833,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,133
0.98,0.8064167685374833,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,133
0.99,inf,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,133
0.995,inf,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,133
0.999,inf,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,133
0.8,0.7624279910474479,0.33333333333322224,0.8965517241379002,0.008011049723674874,83.33333333330556,10318.965517244456,10402.298850577761,134
0.95,0.8291580346191483,0.0,0.9655172413792771,0.0,0.0,3439.6551724171113,3439.6551724171113,134
0.97,0.8291580346191483,0.0,0.9655172413792771,0.0,0.0,3439.6551724171113,3439.6551724171113,134
0.98,0.8481386724181075,0.0,0.9999999999999656,0.0,0.0,3.4330871478971403e-09,3.4330871478971403e-09,134
0.99,0.8481386724181075,0.0,0.9999999999999656,0.0,0.0,3.4330871478971403e-09,3.4330871478971403e-09,134
0.995,0.8481386724181075,0.0,0.9999999999999656,0.0,0.0,3.4330871478971403e-09,3.4330871478971403e-09,134
0.999,0.8481386724181075,0.0,0.9999999999999656,0.0,0.0,3.4330871478971403e-09,3.4330871478971403e-09,134
0.8,0.7732398564236349,0.7142857142856123,0.8333333333332986,0.010626992561038271,178.57142857140306,16625.000000003463,16803.571428574865,135
0.95,inf,0.0,0.9999999999999584,0.0,0.0,4.152928001488476e-09,4.152928001488476e-09,135
0.97,inf,0.0,0.9999999999999584,0.0,0.0,4.152928001488476e-09,4.152928001488476e-09,135
0.98,inf,0.0,0.9999999999999584,0.0,0.0,4.152928001488476e-09,4.152928001488476e-09,135
0.99,inf,0.0,0.9999999999999584,0.0,0.0,4.152928001488476e-09,4.152928001488476e-09,135
0.995,inf,0.0,0.9999999999999584,0.0,0.0,4.152928001488476e-09,4.152928001488476e-09,135
0.999,inf,0.0,0.9999999999999584,0.0,0.0,4.152928001488476e-09,4.152928001488476e-09,135
0.8,0.7568305018215815,0.39999999999992,0.7307692307692027,0.003709780980223396,99.99999999997999,26855.769230772024,26955.769230772006,136
0.95,inf,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,136
0.97,inf,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,136
0.98,inf,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,136
0.99,inf,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,136
0.995,inf,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,136
0.999,inf,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,136
0.8,0.7799054677724641,0.0,0.8571428571428266,0.0,0.0,14250.00000000305,14250.00000000305,137
0.95,0.8356680657428123,0.0,0.9999999999999644,0.0,0.0,3.5549063692741356e-09,3.5549063692741356e-09,137
0.97,0.8356680657428123,0.0,0.9999999999999644,0.0,0.0,3.5549063692741356e-09,3.5549063692741356e-09,137
0.98,0.8356680657428123,0.0,0.9999999999999644,0.0,0.0,3.5549063692741356e-09,3.5549063692741356e-09,137
0.99,0.8356680657428123,0.0,0.9999999999999644,0.0,0.0,3.5549063692741356e-09,3.5549063692741356e-09,137
0.995,0.8356680657428123,0.0,0.9999999999999644,0.0,0.0,3.5549063692741356e-09,3.5549063692741356e-09,137
0.999,0.8356680657428123,0.0,0.9999999999999644,0.0,0.0,3.5549063692741356e-09,3.5549063692741356e-09,137
0.8,0.7804648533490368,0.33333333333327775,0.8076923076922767,0.004325403427026545,83.33333333331943,19182.692307695397,19266.02564102872,138
0.95,0.808484051588082,0.16666666666663887,0.8461538461538136,0.0027077692147283094,41.666666666659715,15346.153846157093,15387.820512823753,138
0.97,inf,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,138
0.98,inf,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,138
0.99,inf,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,138
0.995,inf,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,138
0.999,inf,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,138
0.8,0.786897150895107,0.14285714285712245,0.9599999999999617,0.008871540099131194,35.714285714280614,3990.0000000038244,4025.714285718105,139
0.95,0.8393172103601273,0.0,0.99999999999996,0.0,0.0,3.986810881428937e-09,3.986810881428937e-09,139
0.97,0.8393172103601273,0.0,0.99999999999996,0.0,0.0,3.986810881428937e-09,3.986810881428937e-09,139
0.98,0.8393172103601273,0.0,0.99999999999996,0.0,0.0,3.986810881428937e-09,3.986810881428937e-09,139
0.99,inf,0.0,0.99999999999996,0.0,0.0,3.986810881428937e-09,3.986810881428937e-09,139
0.995,inf,0.0,0.99999999999996,0.0,0.0,3.986810881428937e-09,3.986810881428937e-09,139
0.999,inf,0.0,0.99999999999996,0.0,0.0,3.986810881428937e-09,3.986810881428937e-09,139
0.8,0.7912716597246895,0.0,0.9615384615384246,0.0,0.0,3836.5384615421467,3836.5384615421467,140
0.95,0.8290777845889373,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,140
0.97,0.8290777845889373,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,140
0.98,inf,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,140
0.99,inf,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,140
0.995,inf,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,140
0.999,inf,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,140
0.8,0.7713082027569431,0.4999999999999167,0.8076923076922767,0.006474103585621731,124.99999999997917,19182.692307695397,19307.692307695375,141
0.95,inf,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,141
0.97,inf,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,141
0.98,inf,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,141
0.99,inf,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,141
0.995,inf,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,141
0.999,inf,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,141
0.8,0.7695263892770824,0.0,0.6666666666666445,0.0,0.0,33250.000000002205,33250.000000002205,142
0.95,0.8635628995301947,0.0,0.9333333333333023,0.0,0.0,6650.0000000031,6650.0000000031,142
0.97,0.8635628995301947,0.0,0.9333333333333023,0.0,0.0,6650.0000000031,6650.0000000031,142
0.98,0.8635628995301947,0.0,0.9333333333333023,0.0,0.0,6650.0000000031,6650.0000000031,142
0.99,0.8635628995301947,0.0,0.9333333333333023,0.0,0.0,6650.0000000031,6650.0000000031,142
0.995,0.8635628995301947,0.0,0.9333333333333023,0.0,0.0,6650.0000000031,6650.0000000031,142
0.999,0.8635628995301947,0.0,0.9333333333333023,0.0,0.0,6650.0000000031,6650.0000000031,142
0.8,0.788523164165891,0.0,0.9285714285713955,0.0,0.0,7125.000000003297,7125.000000003297,143
0.95,inf,0.0,0.9999999999999644,0.0,0.0,3.5549063692741356e-09,3.5549063692741356e-09,143
